Date,Platform,Campaign_Type,Ad_Spend_USD,Clicks,Impressions,Conversions,Revenue_USD,Target_Audience,SEO_Keyword,SEO_Search_Volume,SEO_Difficulty,CAC_USD,ROAS
2024-01-18,Facebook,Performance/ROAS,240.55,2258,20381,9,311.41,Millennials,secure investment tracker,24447,3.3,26.727777777777778,1.2945749324464768
2024-09-15,Google Search,Re-engagement,32.79,3067,21129,11,725.14,Millennials,top rated productivity app,19770,2.2,2.980909090909091,22.11466910643489
2024-09-01,Instagram,Brand Awareness,181.64,1097,45254,14,177.81,Millennials,best budget planning app,2722,3.6,12.974285714285713,0.9789143360493284
2024-05-15,Instagram,Brand Awareness,300.3,2225,26648,18,7.87,Students,free habit tracker,22351,1.0,16.683333333333334,0.026207126207126206
2024-06-17,Google Search,Performance/ROAS,384.01,3769,11388,10,570.72,Millennials,easy goal setting,32908,3.0,38.400999999999996,1.4862112965808183
2024-08-21,Facebook,App Install,460.48,1061,48143,10,0.0,Gen Z,top rated productivity app,16484,2.3,46.048,0.0
2024-03-28,TikTok,Performance/ROAS,212.58,579,16984,11,548.91,Millennials,easy goal setting,25034,3.3,19.325454545454548,2.582133784928027
2024-06-01,Facebook,Re-engagement,53.8,1286,37673,14,23.28,Working Professionals,secure investment tracker,20087,3.4,3.8428571428571425,0.4327137546468402
2024-07-15,TikTok,Re-engagement,113.12,3458,30512,12,812.35,Working Professionals,best budget planning app,38871,2.8,9.426666666666668,7.181311881188119
2024-06-04,Facebook,Brand Awareness,464.02,3756,47406,9,609.5,Gen Z,secure investment tracker,47298,4.8,51.55777777777777,1.3135209689237533
2024-02-05,Instagram,App Install,37.5,2730,33167,7,0.0,Gen Z,secure investment tracker,20159,4.7,5.357142857142857,0.0
2024-03-30,Facebook,Re-engagement,339.42,136,19585,9,452.92,Students,top rated productivity app,32220,3.2,37.71333333333334,1.334393966177597
2024-02-01,Facebook,Re-engagement,154.7,1033,8172,11,30.61,Working Professionals,mobile finance solutions,28936,3.7,14.063636363636363,0.19786683904330965
2024-07-18,Google Search,App Install,200.32,3392,6132,12,0.0,Millennials,free habit tracker,35166,2.2,16.69333333333333,0.0
2024-07-15,Facebook,App Install,24.97,2240,39250,9,0.0,Gen Z,top rated productivity app,29143,1.5,2.7744444444444443,0.0
2024-04-29,Instagram,App Install,117.55,3220,33405,5,0.0,Millennials,best budget planning app,7974,4.1,23.509999999999998,0.0
2024-07-03,Instagram,Re-engagement,225.72,958,17202,6,50.3,Gen Z,mobile finance solutions,41428,3.3,37.62,0.22284245968456493
2024-02-10,TikTok,Re-engagement,371.02,3259,25398,10,406.97,Working Professionals,top rated productivity app,7647,1.3,37.102,1.0968950460891598
2024-04-03,Google Search,Performance/ROAS,21.35,1006,2477,10,579.75,Millennials,best budget planning app,26533,2.8,2.1350000000000002,27.154566744730676
2024-03-01,Google Search,Performance/ROAS,326.74,2262,42479,14,708.68,Working Professionals,mobile finance solutions,29540,4.8,23.33857142857143,2.168941666156577
2024-10-21,Google Search,Performance/ROAS,482.15,2686,1829,5,797.78,Working Professionals,mobile finance solutions,34078,4.0,96.42999999999999,1.654630301773307
2024-08-27,Facebook,Performance/ROAS,105.05,1357,25995,10,441.75,Working Professionals,top rated productivity app,32596,4.2,10.504999999999999,4.205140409328891
2024-01-01,Instagram,App Install,262.33,1783,36180,10,0.0,Gen Z,best budget planning app,4720,5.0,26.232999999999997,0.0
2024-03-29,Instagram,App Install,251.07,4135,10205,7,0.0,Working Professionals,easy goal setting,19535,4.3,35.86714285714286,0.0
2024-06-24,Google Search,Re-engagement,135.67,1654,4386,10,608.55,Millennials,best budget planning app,33034,3.9,13.566999999999998,4.485516326380187
2024-02-11,TikTok,App Install,157.56,565,35582,5,0.0,Gen Z,free habit tracker,11361,1.9,31.512,0.0
2024-03-01,Google Search,App Install,458.84,4567,36933,11,0.0,Millennials,mobile finance solutions,29181,0.9,41.71272727272727,0.0
2024-08-16,Facebook,App Install,72.51,4145,2234,15,0.0,Gen Z,mobile finance solutions,29746,1.1,4.8340000000000005,0.0
2024-05-31,Facebook,Performance/ROAS,211.62,4894,46159,7,66.05,Gen Z,mobile finance solutions,33362,1.3,30.231428571428573,0.31211605708345147
2024-03-20,TikTok,Performance/ROAS,432.59,4958,29673,14,280.98,Millennials,mobile finance solutions,34782,3.8,30.899285714285714,0.6495295776601402
2024-02-13,Google Search,App Install,144.51,763,45667,14,0.0,Working Professionals,top rated productivity app,1860,2.0,10.322142857142856,0.0
2024-07-31,Google Search,Performance/ROAS,272.4,3108,48247,11,276.74,Millennials,mobile finance solutions,8706,2.3,24.763636363636362,1.0159324522760647
2024-06-12,Instagram,Performance/ROAS,436.74,2142,37649,10,792.73,Students,easy goal setting,25252,1.9,43.674,1.815107386545771
2024-01-28,Google Search,Re-engagement,265.02,4815,34430,8,755.34,Students,mobile finance solutions,3550,1.5,33.1275,2.850124518904234
2024-10-31,Google Search,Brand Awareness,391.83,2118,3170,7,824.53,Gen Z,secure investment tracker,22469,2.1,55.97571428571428,2.104305438583059
2024-07-15,Google Search,Re-engagement,185.21,3855,43262,16,161.17,Gen Z,top rated productivity app,28970,4.6,11.575625,0.8702013930133361
2024-03-30,TikTok,Performance/ROAS,107.53,64,15198,9,242.01,Millennials,best budget planning app,49968,1.5,11.947777777777778,2.250627731795778
2024-03-10,Facebook,App Install,54.28,4293,2744,8,0.0,Working Professionals,best budget planning app,35844,4.2,6.785,0.0
2024-11-30,Google Search,Re-engagement,398.94,1778,19559,10,413.42,Students,top rated productivity app,47496,4.6,39.894,1.0362961848899583
2024-10-29,Facebook,App Install,288.52,573,28586,8,0.0,Gen Z,top rated productivity app,44767,1.1,36.065,0.0
2024-06-09,Google Search,Brand Awareness,15.05,4721,27986,7,253.82,Students,free habit tracker,18668,1.4,2.15,16.865116279069767
2024-09-02,Google Search,App Install,59.42,3280,9112,8,0.0,Working Professionals,top rated productivity app,36616,3.1,7.4275,0.0
2024-03-03,Facebook,Re-engagement,345.14,3115,18892,13,342.1,Gen Z,top rated productivity app,11287,2.3,26.549230769230768,0.9911919800660602
2024-12-25,Google Search,Performance/ROAS,317.35,3296,18994,8,451.35,Students,easy goal setting,49496,1.7,39.66875,1.4222467307389317
2024-11-29,Google Search,App Install,151.58,1661,5724,10,0.0,Gen Z,best budget planning app,7484,1.2,15.158000000000001,0.0
2024-09-09,TikTok,Performance/ROAS,398.11,1917,1241,6,781.28,Working Professionals,mobile finance solutions,36060,1.8,66.35166666666667,1.9624726834292028
2024-07-21,Google Search,Re-engagement,163.77,4393,37951,9,52.58,Students,free habit tracker,16795,1.0,18.19666666666667,0.32106002320327287
2024-08-26,Facebook,Performance/ROAS,37.09,1966,17183,5,607.66,Working Professionals,easy goal setting,21060,3.8,7.418000000000001,16.383391749797788
2024-12-08,Google Search,App Install,418.27,1331,3679,11,0.0,Gen Z,easy goal setting,38905,3.0,38.02454545454545,0.0
2024-01-07,Facebook,Performance/ROAS,325.28,4919,9735,10,143.09,Students,secure investment tracker,15388,4.0,32.528,0.4398979340875554
2024-01-27,Google Search,Performance/ROAS,153.04,3874,39544,8,492.42,Students,free habit tracker,21821,3.5,19.13,3.217590172503921
2024-11-25,Facebook,Re-engagement,462.83,1050,1972,11,223.26,Gen Z,easy goal setting,24182,4.9,42.07545454545454,0.4823801395760863
2024-08-19,Google Search,Performance/ROAS,253.65,1270,4122,12,903.08,Students,best budget planning app,34589,2.4,21.1375,3.5603390498718706
2024-01-09,Facebook,Brand Awareness,294.58,601,46178,12,108.57,Students,free habit tracker,39172,1.4,24.548333333333332,0.36855862584017923
2024-06-15,TikTok,Performance/ROAS,140.08,2252,23208,12,995.3,Students,top rated productivity app,19047,3.6,11.673333333333334,7.105225585379782
2024-03-29,Google Search,Performance/ROAS,483.4,3730,5419,8,121.34,Working Professionals,top rated productivity app,31851,4.1,60.425,0.2510136532892015
2024-10-09,Google Search,Re-engagement,334.99,1726,24660,6,585.5,Working Professionals,secure investment tracker,10279,2.9,55.83166666666667,1.7478133675632108
2024-03-21,Google Search,Performance/ROAS,314.59,2873,4045,19,417.1,Students,mobile finance solutions,46875,1.8,16.55736842105263,1.3258526971613849
2024-05-01,Facebook,Performance/ROAS,189.89,757,15141,8,952.65,Working Professionals,easy goal setting,6442,1.3,23.73625,5.016851861604087
2024-08-30,Facebook,App Install,33.83,4269,17270,17,0.0,Working Professionals,easy goal setting,12262,2.0,1.99,0.0
2024-06-25,Google Search,Performance/ROAS,331.17,4469,7953,10,846.36,Working Professionals,best budget planning app,11463,3.0,33.117000000000004,2.5556662741190324
2024-06-05,Google Search,App Install,218.59,4035,48994,12,0.0,Working Professionals,secure investment tracker,8129,4.0,18.215833333333332,0.0
2024-06-08,TikTok,Performance/ROAS,228.45,2091,31838,8,183.02,Students,secure investment tracker,46655,2.8,28.55625,0.8011381046180784
2024-01-03,Google Search,Performance/ROAS,114.34,3580,24962,17,777.36,Working Professionals,secure investment tracker,9829,4.9,6.725882352941177,6.798670631450062
2024-12-02,Facebook,Performance/ROAS,181.51,3871,34875,7,643.38,Students,mobile finance solutions,9403,2.9,25.93,3.5445980937689385
2024-07-27,Google Search,Performance/ROAS,424.81,4592,1595,12,75.6,Gen Z,free habit tracker,29846,2.9,35.40083333333333,0.17796191238436004
2024-12-09,Facebook,Performance/ROAS,8.22,388,8335,12,418.1,Gen Z,top rated productivity app,28573,2.7,0.685,50.86374695863747
2024-04-16,Google Search,App Install,416.75,1410,9280,14,0.0,Millennials,top rated productivity app,39024,1.8,29.767857142857142,0.0
2024-04-05,Google Search,Performance/ROAS,370.69,4152,11721,11,255.21,Students,free habit tracker,41131,0.7,33.699090909090906,0.6884728479322345
2024-11-25,Facebook,Performance/ROAS,373.37,2146,6087,8,541.4,Millennials,mobile finance solutions,21256,3.1,46.67125,1.4500361571631357
2024-05-17,Google Search,Performance/ROAS,33.59,4241,46178,8,395.68,Millennials,easy goal setting,16613,4.3,4.19875,11.77969633819589
2024-03-30,Instagram,Re-engagement,22.01,3906,12713,8,55.64,Working Professionals,free habit tracker,4283,0.9,2.75125,2.5279418446160835
2024-04-22,Instagram,Performance/ROAS,388.96,4214,41151,15,557.77,Gen Z,easy goal setting,5327,1.0,25.930666666666664,1.4340034965034965
2024-10-14,Google Search,App Install,89.02,465,9385,9,0.0,Students,secure investment tracker,41514,3.7,9.89111111111111,0.0
2024-02-15,Facebook,Performance/ROAS,411.35,1238,3223,5,494.05,Gen Z,free habit tracker,37881,1.9,82.27000000000001,1.2010453385195088
2024-04-14,Facebook,Performance/ROAS,299.06,75,16106,11,547.64,Students,best budget planning app,37338,4.4,27.187272727272727,1.8312044405804855
2024-02-13,Google Search,App Install,449.87,1657,21515,12,0.0,Working Professionals,easy goal setting,6726,4.7,37.48916666666667,0.0
2024-09-14,Facebook,Performance/ROAS,17.87,100,7468,14,748.08,Working Professionals,free habit tracker,49819,1.2,1.2764285714285715,41.8623391158366
2024-04-28,Facebook,Performance/ROAS,362.88,4184,12047,16,722.69,Millennials,free habit tracker,23575,3.5,22.68,1.9915399029982366
2024-09-26,Facebook,Performance/ROAS,200.82,3851,42971,7,283.24,Working Professionals,easy goal setting,18234,4.5,28.68857142857143,1.41041728911463
2024-11-02,Google Search,App Install,469.5,2565,49349,11,0.0,Working Professionals,easy goal setting,27928,4.6,42.68181818181818,0.0
2024-09-07,Facebook,Brand Awareness,295.35,281,23592,7,146.27,Millennials,secure investment tracker,16355,3.1,42.19285714285714,0.4952429321144405
2024-01-27,TikTok,Re-engagement,278.94,4169,7415,14,963.52,Working Professionals,mobile finance solutions,2479,3.5,19.924285714285713,3.4542195454219544
2024-04-13,Facebook,Re-engagement,13.48,3792,20541,5,381.66,Gen Z,easy goal setting,27185,2.2,2.696,28.31305637982196
2024-02-11,Facebook,Re-engagement,404.19,4459,42022,12,714.42,Gen Z,mobile finance solutions,22097,2.6,33.6825,1.7675350701402806
2024-08-02,Google Search,Performance/ROAS,42.59,4899,2473,8,931.53,Working Professionals,easy goal setting,32073,3.5,5.32375,21.8720356891289
2024-10-06,Facebook,App Install,493.98,2577,12429,10,0.0,Gen Z,secure investment tracker,13828,1.1,49.398,0.0
2024-02-24,Google Search,Performance/ROAS,280.31,4689,23555,12,768.37,Millennials,top rated productivity app,14170,0.8,23.359166666666667,2.7411437337233777
2024-03-11,Google Search,App Install,491.03,1299,2881,11,0.0,Gen Z,free habit tracker,38743,3.6,44.6390909090909,0.0
2024-02-15,Google Search,Performance/ROAS,81.83,1805,11902,7,809.35,Students,easy goal setting,3664,0.7,11.69,9.890626909446414
2024-07-01,Google Search,Re-engagement,283.79,746,20149,3,68.676,Working Professionals,secure investment tracker,21176,1.5,94.59666666666668,0.24199584199584198
2024-05-23,Facebook,Re-engagement,391.23,2100,40704,12,609.18,Gen Z,best budget planning app,23643,4.0,32.6025,1.557089180277586
2024-07-29,Google Search,Performance/ROAS,444.54,2319,5556,14,333.84,Working Professionals,top rated productivity app,25753,2.2,31.752857142857145,0.7509785396139829
2024-09-12,TikTok,Re-engagement,486.05,3359,25416,9,745.06,Gen Z,mobile finance solutions,23598,4.2,54.00555555555556,1.5328875630079208
2024-09-04,Facebook,Re-engagement,313.26,373,39733,9,799.03,Millennials,easy goal setting,16539,1.2,34.806666666666665,2.550692715316351
2024-11-10,Google Search,Performance/ROAS,274.72,4967,49885,12,768.48,Gen Z,free habit tracker,28120,3.5,22.893333333333334,2.7973209085614443
2024-07-09,Google Search,Re-engagement,230.29,1103,24506,14,749.93,Students,easy goal setting,23610,4.0,16.449285714285715,3.2564592470363456
2024-09-10,Instagram,Performance/ROAS,324.59,1377,12390,14,275.78,Working Professionals,free habit tracker,26994,4.7,23.185,0.8496256816291321
2024-04-17,TikTok,App Install,304.08,3818,48356,10,0.0,Gen Z,best budget planning app,29678,3.0,30.407999999999998,0.0
2024-02-10,TikTok,App Install,106.01,1745,11653,8,0.0,Students,easy goal setting,13046,1.9,13.25125,0.0
2024-03-20,Google Search,App Install,325.25,3368,11491,10,0.0,Students,secure investment tracker,13671,1.7,32.525,0.0
2024-01-08,TikTok,Brand Awareness,231.38,3221,34682,5,854.99,Millennials,free habit tracker,16475,1.7,46.275999999999996,3.6951767654939927
2024-01-27,Instagram,Performance/ROAS,103.42,4951,46269,12,437.75,Working Professionals,easy goal setting,33492,3.1,8.618333333333334,4.2327402823438405
2024-02-15,Google Search,Brand Awareness,355.05,4608,10260,15,636.91,Gen Z,secure investment tracker,7486,2.7,23.67,1.7938600197155328
2024-10-01,TikTok,App Install,205.12,4540,2317,4,0.0,Students,easy goal setting,40599,0.5,51.28,0.0
2024-11-01,Google Search,Performance/ROAS,82.62,1191,16920,9,635.74,Working Professionals,free habit tracker,20994,2.0,9.18,7.694747034616316
2024-10-24,Facebook,App Install,65.05,3216,10463,14,0.0,Students,secure investment tracker,46446,2.9,4.646428571428571,0.0
2024-03-09,Google Search,App Install,141.05,3715,23992,13,0.0,Working Professionals,best budget planning app,10843,1.5,10.850000000000001,0.0
2024-12-14,Facebook,Performance/ROAS,329.26,3923,21143,5,215.87,Gen Z,top rated productivity app,26107,3.1,65.852,0.6556216971390391
2024-01-07,Facebook,Performance/ROAS,294.9,4460,5159,11,512.25,Students,secure investment tracker,41172,4.3,26.80909090909091,1.7370295015259412
2024-06-19,Google Search,Performance/ROAS,9.45,93,14689,3,13.317,Working Professionals,free habit tracker,18255,4.1,3.15,1.4092063492063494
2024-10-24,Google Search,Brand Awareness,459.13,2972,4960,8,24.74,Working Professionals,secure investment tracker,21343,1.3,57.39125,0.05388452072397795
2024-05-13,TikTok,Performance/ROAS,128.71,3762,18804,12,703.86,Gen Z,free habit tracker,26938,1.6,10.725833333333334,5.4685727604692715
2024-10-07,Instagram,Performance/ROAS,20.13,4865,35658,8,218.5,Gen Z,free habit tracker,33449,4.6,2.51625,10.85444610034774
2024-10-05,Facebook,Re-engagement,347.6,2760,41706,12,394.65,Students,free habit tracker,33853,1.9,28.96666666666667,1.1353567318757192
2024-02-22,TikTok,Brand Awareness,303.53,4897,1112,11,807.65,Gen Z,top rated productivity app,16949,4.2,27.59363636363636,2.660857246400685
2024-03-06,Google Search,Re-engagement,311.09,3263,21359,10,758.11,Gen Z,secure investment tracker,49944,1.8,31.108999999999998,2.4369475071522713
2024-05-05,TikTok,Performance/ROAS,104.03,1002,33530,18,873.59,Millennials,easy goal setting,29576,4.0,5.779444444444445,8.397481495722388
2024-11-27,Google Search,Performance/ROAS,261.56,1649,47599,13,351.06,Working Professionals,mobile finance solutions,43741,2.6,20.12,1.3421777030126931
2024-12-23,Instagram,Performance/ROAS,309.32,2712,19220,7,898.01,Millennials,free habit tracker,14085,1.1,44.18857142857143,2.903174705806285
2024-08-16,Instagram,Re-engagement,219.77,551,666,10,279.21,Working Professionals,mobile finance solutions,29578,1.1,21.977,1.270464576602812
2024-07-26,Facebook,App Install,478.67,3890,10009,12,0.0,Students,mobile finance solutions,11133,2.5,39.88916666666667,0.0
2024-07-21,Facebook,Performance/ROAS,302.84,4086,41161,12,109.75,Gen Z,mobile finance solutions,33590,1.5,25.236666666666665,0.36240258882578263
2024-05-18,Google Search,Performance/ROAS,360.11,2448,19664,11,258.17,Gen Z,top rated productivity app,11507,4.3,32.73727272727273,0.7169198300519286
2024-11-11,Instagram,App Install,205.51,4925,14905,5,0.0,Students,mobile finance solutions,12678,1.2,41.102,0.0
2024-10-28,Google Search,Brand Awareness,32.88,1928,26104,7,511.44,Gen Z,secure investment tracker,14078,1.5,4.6971428571428575,15.554744525547443
2024-10-09,Facebook,Performance/ROAS,290.29,1399,14902,12,875.5,Students,free habit tracker,27383,4.5,24.190833333333334,3.0159495676737054
